Date,Time,Power Factor AN Min,Power Factor AN Avg,Power Factor AN Max,Power Factor AN Status,Power Factor BN Min,Power Factor BN Avg,Power Factor BN Max,Power Factor BN Status,Power Factor CN Min,Power Factor CN Avg,Power Factor CN Max,Power Factor CN Status,Power Factor Total Min,Power Factor Total Avg,Power Factor Total Max,Power Factor AN Status
25-02-2025,23:55.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:55.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:55.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:55.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:56.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:56.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:56.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:56.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:57.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:57.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:57.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:57.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:58.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:58.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:58.6,0.98,0.98,0.98,,0.92,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:58.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:59.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:59.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:59.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,23:59.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:00.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:00.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:00.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:00.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:01.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:01.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:01.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:01.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:02.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:02.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:02.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:02.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:03.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:03.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:03.6,0.98,0.98,0.98,,0.92,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:03.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:04.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:04.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:04.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:04.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:05.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:05.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:05.6,0.98,0.98,0.98,,0.92,0.92,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:05.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:06.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:06.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:06.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:06.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:07.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:07.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:07.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:07.8,0.98,0.98,0.98,,0.92,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:08.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:08.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:08.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:08.8,0.98,0.98,0.98,,0.92,0.92,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:09.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:09.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:09.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:09.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:10.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:10.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:10.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:10.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:11.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:11.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:11.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:11.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:12.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:12.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:12.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:12.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:13.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:13.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:13.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:13.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:14.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:14.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:14.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:14.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:15.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:15.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:15.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:15.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:16.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:16.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:16.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:16.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:17.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:17.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:17.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:17.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:18.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:18.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:18.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:18.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:19.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:19.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:19.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:19.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:20.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:20.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:20.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:20.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:21.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:21.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:21.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:21.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:22.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:22.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:22.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:22.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:23.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:23.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:23.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:23.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:24.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:24.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:24.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:24.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:25.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:25.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:25.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:25.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:26.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:26.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:26.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:26.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:27.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:27.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:27.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:27.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:28.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:28.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:28.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:28.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:29.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:29.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:29.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:29.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:30.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:30.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:30.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:30.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:31.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:31.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:31.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:31.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:32.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:32.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:32.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:32.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:33.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:33.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:33.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:33.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:34.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:34.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:34.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:34.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:35.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:35.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:35.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:35.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:36.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:36.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:36.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:36.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:37.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:37.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:37.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:37.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:38.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:38.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:38.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:38.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:39.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:39.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:39.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:39.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:40.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:40.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:40.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:40.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:41.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:41.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:41.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:41.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:42.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:42.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:42.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:42.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:43.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:43.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:43.6,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:43.8,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:44.1,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:44.3,0.98,0.98,0.98,,0.92,0.92,0.92,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:44.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:44.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:45.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:45.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:45.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:45.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:46.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.95,0.96,0.96,
25-02-2025,24:46.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:46.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:46.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.95,0.95,0.95,
25-02-2025,24:47.1,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.95,0.96,0.96,
25-02-2025,24:47.3,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:47.6,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
25-02-2025,24:47.8,0.98,0.98,0.98,,0.93,0.93,0.93,,0.99,0.99,0.99,,0.96,0.96,0.96,
